date_id,year,month,day,LOAD_TS
1124,2020,12,7
1125,2020,12,8
1126,2020,12,9
1127,2020,12,10
1128,2020,12,11
1129,2020,12,12
1130,2020,12,13
1131,2020,12,14
1132,2020,12,15
1133,2020,12,16
1134,2020,12,17
1135,2020,12,18
1136,2020,12,19
1137,2020,12,20
1138,2020,12,21
1139,2020,12,22
1140,2020,12,23
1141,2020,12,24
1142,2020,12,25
1143,2020,12,26
1144,2020,12,27
1145,2020,12,28
1146,2020,12,29
1147,2020,12,30
1148,2020,12,31
1149,2021,1,1
1150,2021,1,2
1151,2021,1,3
1152,2021,1,4
1153,2021,1,5
1154,2021,1,6
1155,2021,1,7
1156,2021,1,8
1157,2021,1,9
1158,2021,1,10
1159,2021,1,11
1160,2021,1,12
1161,2021,1,13
1162,2021,1,14
1163,2021,1,15
1164,2021,1,16
1165,2021,1,17
1166,2021,1,18
1167,2021,1,19
1168,2021,1,20
1169,2021,1,21
1170,2021,1,22
1171,2021,1,23
1172,2021,1,24
1173,2021,1,25
1174,2021,1,26
1175,2021,1,27
1176,2021,1,28
1177,2021,1,29
1178,2021,1,30
1179,2021,1,31
1180,2021,2,1
1181,2021,2,2
1182,2021,2,3
1183,2021,2,4
1184,2021,2,5
1185,2021,2,6
1186,2021,2,7
1187,2021,2,8
1188,2021,2,9
1189,2021,2,10
1190,2021,2,11
1191,2021,2,12
1192,2021,2,13
1193,2021,2,14
1194,2021,2,15
1195,2021,2,16
1196,2021,2,17
1197,2021,2,18
1198,2021,2,19
1199,2021,2,20
1200,2021,2,21
1201,2021,2,22
1202,2021,2,23
1203,2021,2,24
1204,2021,2,25
1205,2021,2,26
1206,2021,2,27
1207,2021,2,28
1208,2021,3,1
1209,2021,3,2
1210,2021,3,3
1211,2021,3,4
1212,2021,3,5
1213,2021,3,6
1214,2021,3,7
1215,2021,3,8
1216,2021,3,9
1217,2021,3,10
1218,2021,3,11
1219,2021,3,12
1220,2021,3,13
1221,2021,3,14
1222,2021,3,15
1223,2021,3,16
1224,2021,3,17
1225,2021,3,18
1226,2021,3,19
1227,2021,3,20
1228,2021,3,21
1229,2021,3,22
1230,2021,3,23
1231,2021,3,24
1232,2021,3,25
1233,2021,3,26
1234,2021,3,27
1235,2021,3,28
1236,2021,3,29
1237,2021,3,30
1238,2021,3,31
1239,2021,4,1
1240,2021,4,2
1241,2021,4,3
1242,2021,4,4
1243,2021,4,5
1244,2021,4,6
1245,2021,4,7
1246,2021,4,8
1247,2021,4,9
1248,2021,4,10
1249,2021,4,11
1250,2021,4,12
1251,2021,4,13
1252,2021,4,14
1253,2021,4,15
1254,2021,4,16
1255,2021,4,17
1256,2021,4,18
1257,2021,4,19
1258,2021,4,20
1259,2021,4,21
1260,2021,4,22
1261,2021,4,23
1262,2021,4,24
1263,2021,4,25
1264,2021,4,26
1265,2021,4,27
1266,2021,4,28
1267,2021,4,29
1268,2021,4,30
1269,2021,5,1
1270,2021,5,2
1271,2021,5,3
1272,2021,5,4
1273,2021,5,5
1274,2021,5,6
1275,2021,5,7
1276,2021,5,8
1277,2021,5,9
1278,2021,5,10
1279,2021,5,11
1280,2021,5,12
1281,2021,5,13
1282,2021,5,14
1283,2021,5,15
1284,2021,5,16
1285,2021,5,17
1286,2021,5,18
1287,2021,5,19
1288,2021,5,20
1289,2021,5,21
1290,2021,5,22
1291,2021,5,23
1292,2021,5,24
1293,2021,5,25
1294,2021,5,26
1295,2021,5,27
1296,2021,5,28
1297,2021,5,29
1298,2021,5,30
1299,2021,5,31
1300,2021,6,1
1301,2021,6,2
1302,2021,6,3
1303,2021,6,4
1304,2021,6,5
1305,2021,6,6
1306,2021,6,7
